action_key,notice_id,notice_key,institution_source_title,institution_source_town,institution_source_type,institution_row_index,action_type,improvement_status,ordered_date,deadline_date,visit_date,source_language,source_evidence,raw_detail_file,raw_detail_sha256,raw_pdf_file,raw_pdf_sha256,pdf_page,pdf_row,registry_ids,registry_titles,entity,join_status,join_evidence,candidate_penalty_links
ntpc-kidedu-6098-action-ae8f0ddac45d39f1,6098,ntpc-kidedu-6098,新北市私立奇異鳥米蘭幼兒園,樹林區,私立,34,corrective_order_followup,ordered,2016-05-03,,2016-11-17,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","34
樹林區
私人
新北市私立奇異鳥米蘭幼兒園
11月17日
星期四",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,2,34,"[""183276c3-2665-4503-af18-4f2ad53f9acf""]","[""新北市私立奇異鳥米蘭幼兒園""]",新北市私立奇異鳥米蘭幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,"[{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_c4953d2f0113ef72ef45"",""penalty_registry_id"":""183276c3-2665-4503-af18-4f2ad53f9acf"",""relationship"":""candidate only; not asserted to be the same event""}]"
ntpc-kidedu-6098-action-cdb5f186e4b26e47,6098,ntpc-kidedu-6098,新北市私立小木屋蒙特梭利幼兒園,林口區,私立,35,corrective_order_followup,ordered,2016-05-03,,2016-11-17,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","35
林口區
私人
新北市私立小木屋蒙特梭利幼兒園
11月17日
星期四",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,2,35,"[""94cedf73-dc3b-4aea-af19-7a9839ee288e""]","[""新北市私立小木屋蒙特梭利幼兒園""]",新北市私立小木屋蒙特梭利幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,[]
ntpc-kidedu-6098-action-bead74e797798ad2,6098,ntpc-kidedu-6098,新北市私立華納幼兒園,三重區,私立,36,corrective_order_followup,ordered,2016-05-03,,2016-11-24,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","36
三重區
私人
新北市私立華納幼兒園
11月24日
星期四",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,4,36,"[""600d045a-d2b3-4e9d-af52-fc8e4f43804f""]","[""新北市私立華納幼兒園""]",新北市私立華納幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,"[{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_1f5e31897243b6454110"",""penalty_registry_id"":""600d045a-d2b3-4e9d-af52-fc8e4f43804f"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_377dd51af24e13031709"",""penalty_registry_id"":""600d045a-d2b3-4e9d-af52-fc8e4f43804f"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_5d2da393093f1f3b794c"",""penalty_registry_id"":""600d045a-d2b3-4e9d-af52-fc8e4f43804f"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_6bca7ada4d8619839d59"",""penalty_registry_id"":""600d045a-d2b3-4e9d-af52-fc8e4f43804f"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_7a09c60a360377742132"",""penalty_registry_id"":""600d045a-d2b3-4e9d-af52-fc8e4f43804f"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_a0b04217fa69a185fa8f"",""penalty_registry_id"":""600d045a-d2b3-4e9d-af52-fc8e4f43804f"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_b95dfe7ae530dbfe3928"",""penalty_registry_id"":""600d045a-d2b3-4e9d-af52-fc8e4f43804f"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_f191d685d3675da52282"",""penalty_registry_id"":""600d045a-d2b3-4e9d-af52-fc8e4f43804f"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_f3acf71587c6405296d0"",""penalty_registry_id"":""600d045a-d2b3-4e9d-af52-fc8e4f43804f"",""relationship"":""candidate only; not asserted to be the same event""}]"
ntpc-kidedu-6098-action-dc427e1350e823ae,6098,ntpc-kidedu-6098,新北市私立快樂園幼兒園,蘆洲區,私立,37,corrective_order_followup,ordered,2016-05-03,,2016-11-18,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","37
蘆洲區
私人
新北市私立快樂園幼兒園
11月18日
星期五",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,2,37,[],[],,unresolved_historical_institution,exact_title:0;entity_candidates:0;name_core_candidates:0;sibling_registry_ids:0,[]
ntpc-kidedu-6098-action-a85232076efea44f,6098,ntpc-kidedu-6098,新北市私立凱文幼兒園,蘆洲區,私立,38,corrective_order_followup,ordered,2016-05-03,,2016-11-18,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","38
蘆洲區
私人
新北市私立凱文幼兒園
11月18日
星期五",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,2,38,"[""05251e4e-d9c7-4d7f-92c4-826600837171""]","[""新北市私立凱文幼兒園""]",新北市私立凱文幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,"[{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_1e56cf587a922d3cea58"",""penalty_registry_id"":""05251e4e-d9c7-4d7f-92c4-826600837171"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_aaaf160e96f95560ad10"",""penalty_registry_id"":""05251e4e-d9c7-4d7f-92c4-826600837171"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_c418534cc198097d3855"",""penalty_registry_id"":""05251e4e-d9c7-4d7f-92c4-826600837171"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_e7477650ba4f23f6d785"",""penalty_registry_id"":""05251e4e-d9c7-4d7f-92c4-826600837171"",""relationship"":""candidate only; not asserted to be the same event""}]"
ntpc-kidedu-6098-action-bc700406bed66ba4,6098,ntpc-kidedu-6098,新北市私立蘆洲來來幼兒園,蘆洲區,私立,39,corrective_order_followup,ordered,2016-05-03,,2016-11-18,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","39
蘆洲區
私人
新北市私立蘆洲來來幼兒園
11月18日
星期五",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,3,39,"[""83389027-a400-4152-bca6-f3d2b928e1e4""]","[""新北市私立蘆洲來來幼兒園""]",新北市私立蘆洲來來幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,"[{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_19ce45fd23d479d1f2a2"",""penalty_registry_id"":""83389027-a400-4152-bca6-f3d2b928e1e4"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_b8c62cfed550080d4d5b"",""penalty_registry_id"":""83389027-a400-4152-bca6-f3d2b928e1e4"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_cd681c26ffc14e3a85ae"",""penalty_registry_id"":""83389027-a400-4152-bca6-f3d2b928e1e4"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_f611f61163764c66290d"",""penalty_registry_id"":""83389027-a400-4152-bca6-f3d2b928e1e4"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_fe897f9e78ad2d107f88"",""penalty_registry_id"":""83389027-a400-4152-bca6-f3d2b928e1e4"",""relationship"":""candidate only; not asserted to be the same event""}]"
ntpc-kidedu-6098-action-9fe9ebc9642ce43e,6098,ntpc-kidedu-6098,新北市私立向詮幼兒園,蘆洲區,私立,40,corrective_order_followup,ordered,2016-05-03,,2016-11-18,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","40
蘆洲區
私人
新北市私立向詮幼兒園
11月18日
星期五
第2/5頁",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,2,40,"[""4fe8fe6c-2543-4e7b-a737-c3b7608958ed""]","[""新北市私立向詮幼兒園""]",新北市私立向詮幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,"[{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_5715504ca1eb92231d8c"",""penalty_registry_id"":""4fe8fe6c-2543-4e7b-a737-c3b7608958ed"",""relationship"":""candidate only; not asserted to be the same event""}]"
ntpc-kidedu-6098-action-04fb3d7c3f23b48c,6098,ntpc-kidedu-6098,新北市私立愛麗斯幼兒園,蘆洲區,私立,41,corrective_order_followup,ordered,2016-05-03,,2016-11-18,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","41
蘆洲區
私人
新北市私立愛麗斯幼兒園
11月18日
星期五",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,3,41,"[""4fd16ce0-4141-4447-ba26-c0254bd0e884""]","[""新北市私立愛麗斯幼兒園""]",新北市私立愛麗斯幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,"[{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_1066e39102eed466d044"",""penalty_registry_id"":""4fd16ce0-4141-4447-ba26-c0254bd0e884"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_183287d47e79a3982d01"",""penalty_registry_id"":""4fd16ce0-4141-4447-ba26-c0254bd0e884"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_42d50bb206e871614c9c"",""penalty_registry_id"":""4fd16ce0-4141-4447-ba26-c0254bd0e884"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_5be55a9ae6150c386499"",""penalty_registry_id"":""4fd16ce0-4141-4447-ba26-c0254bd0e884"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_7e4964010db4fca738f7"",""penalty_registry_id"":""4fd16ce0-4141-4447-ba26-c0254bd0e884"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_91aa77cb1c19d74ca731"",""penalty_registry_id"":""4fd16ce0-4141-4447-ba26-c0254bd0e884"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_d568bcb2e24933f63364"",""penalty_registry_id"":""4fd16ce0-4141-4447-ba26-c0254bd0e884"",""relationship"":""candidate only; not asserted to be the same event""}]"
ntpc-kidedu-6098-action-da9fc7001cb362fc,6098,ntpc-kidedu-6098,新北市私立娃娃國幼兒園,三峽區,私立,42,corrective_order_followup,ordered,2016-05-03,,2016-11-24,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","42
三峽區
私人
新北市私立娃娃國幼兒園
11月24日
星期四
第4/5頁",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,4,42,"[""0841a89b-e5f0-49b6-8586-cd8ff5065ab3""]","[""新北市私立娃娃國幼兒園""]",新北市私立娃娃國幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,[]
ntpc-kidedu-6098-action-0832977d6261d0f8,6098,ntpc-kidedu-6098,新北市私立山姆叔叔幼兒園,三峽區,私立,43,corrective_order_followup,ordered,2016-05-03,,2016-11-18,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","43
三峽區
私人
新北市私立山姆叔叔幼兒園
11月18日
星期五",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,3,43,"[""0b544379-755b-42a0-81fb-e16afcd97895""]","[""新北市私立山姆叔叔幼兒園""]",新北市私立山姆叔叔幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,"[{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_03600575b9dcc2ffffa1"",""penalty_registry_id"":""0b544379-755b-42a0-81fb-e16afcd97895"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_a757fa2d9ab25f3da972"",""penalty_registry_id"":""0b544379-755b-42a0-81fb-e16afcd97895"",""relationship"":""candidate only; not asserted to be the same event""},{""basis"":""shared sibling registry UUID only"",""group_record_count"":1,""group_record_index"":1,""penalty_group_id"":""pengrp_e21dc023c810a32b6959"",""penalty_registry_id"":""0b544379-755b-42a0-81fb-e16afcd97895"",""relationship"":""candidate only; not asserted to be the same event""}]"
ntpc-kidedu-6098-action-01ab0e93cb380f6f,6098,ntpc-kidedu-6098,新北市私立北大幼兒園,三峽區,私立,44,corrective_order_followup,ordered,2016-05-03,,2016-11-18,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","44
三峽區
私人
新北市私立北大幼兒園
11月18日
星期五",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,3,44,"[""d8dfb998-2388-465e-a749-11d650a33d85""]","[""新北市私立北大幼兒園""]",新北市私立北大幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,[]
ntpc-kidedu-6098-action-f4ca784a68fe2a3d,6098,ntpc-kidedu-6098,新北市私立萱萱幼兒園,三峽區,私立,45,corrective_order_followup,ordered,2016-05-03,,2016-11-18,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","45
三峽區
私人
新北市私立萱萱幼兒園
11月18日
星期五",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,3,45,[],[],,unresolved_historical_institution,exact_title:0;entity_candidates:0;name_core_candidates:0;sibling_registry_ids:0,[]
ntpc-kidedu-6098-action-18574a8625e219b9,6098,ntpc-kidedu-6098,新北市私立精英中園幼兒園,三峽區,私立,46,corrective_order_followup,ordered,2016-05-03,,2016-11-18,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","46
三峽區
私人
新北市私立精英中園幼兒園
11月18日
星期五",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,3,46,[],[],,unresolved_historical_institution,exact_title:0;entity_candidates:0;name_core_candidates:0;sibling_registry_ids:0,[]
ntpc-kidedu-6098-action-9d61b406bf225e37,6098,ntpc-kidedu-6098,新北市樹林區育德國民小學附設幼兒園,樹林區,公立,47,corrective_order_followup,ordered,2016-05-03,,2016-11-18,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","47
樹林區
國小附設
(屬)
新北市樹林區育德國民小學附設幼兒園
11月18日
星期五",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,3,47,"[""1859a3e0-b28f-4d58-a369-db13047b4f0f""]","[""新北市樹林區育德國民小學附設幼兒園""]",新北市樹林區育德國民小學附設幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,[]
ntpc-kidedu-6098-action-62e71c4212ab1265,6098,ntpc-kidedu-6098,新北市私立葳瑪藝術幼兒園,樹林區,私立,48,corrective_order_followup,ordered,2016-05-03,,2016-11-18,"二、本市104學年度幼兒園基礎評鑑結果報告已於105年5月3日新北教幼字第1050760195號函函文至各校(園)，未通過基礎評鑑之受評園，應於評鑑結果公布後6個月內限期改善。
三、本局謹訂於本（105）年11月15日（星期二）至11月25日（星期五）辦理追蹤評鑑，針對未通過之評鑑項目進行實地訪視評鑑，其結果將另行公布。
四、旨揭實地訪視日程表，請逕至新北市幼兒教育資源網（路徑：新北市幼兒教育資源網－評鑑專區－基礎評鑑－參考表單）下載。","48
樹林區
私人
新北市私立葳瑪藝術幼兒園
11月18日
星期五",raw/003_6098_detail.html,8989b6aa04479ae105bc72085dc181d9b8216b3d1a83da72c3ff95265b27d53f,raw/004_6098_attachment_pdf.pdf,f39646ac937a239be1def5a80dc7596961a8c3f8d460720325e6b321c96ba94b,3,48,"[""eb768316-913e-463a-b861-d7c266ac4e26""]","[""新北市私立葳瑪藝術幼兒園""]",新北市私立葳瑪藝術幼兒園,matched_exact_title,exact_title:1;entity_candidates:1;name_core_candidates:1;sibling_registry_ids:1,[]
