snapshot_id,page,listing_index,response_sha256,title,city,town,establishment_type,address,phone,website,approved_capacity,after_school,evaluation_status,record_count
2026-09-03-ntpc-full-v1,54,5,04916e308c97aa8f4a2cb705a45282a6c4c40a94d61bf66611fdd7c2fc697473,新北市私立維多莉爾南天母幼兒園,新北市,土城區,私立,[236]南天母路111巷10之1號1樓,(02)22678358,核定人數： 65,65,無,+ 檢視前期評鑑,2
2026-09-03-ntpc-full-v1,54,6,04916e308c97aa8f4a2cb705a45282a6c4c40a94d61bf66611fdd7c2fc697473,新北市私立茁壯園幼兒園,新北市,土城區,私立,[236]福祥街42巷9號、11號,(02)22668357,核定人數： 60,60,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,54,7,04916e308c97aa8f4a2cb705a45282a6c4c40a94d61bf66611fdd7c2fc697473,新北市私立頂埔幼兒園,新北市,土城區,私立,[236]中州路24巷5號1、2樓,(02)22681395,核定人數： 80,80,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,54,8,04916e308c97aa8f4a2cb705a45282a6c4c40a94d61bf66611fdd7c2fc697473,新北市私立立仁幼兒園,新北市,土城區,私立,[236]樂利街5號1、2樓,(02)22613248,核定人數： 120,120,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,54,9,04916e308c97aa8f4a2cb705a45282a6c4c40a94d61bf66611fdd7c2fc697473,新北市私立肯恩土城幼兒園,新北市,土城區,私立,[236]學士路12巷16號1樓及18號1、2樓,(02)22638303,核定人數： 96,96,有,+ 檢視前期評鑑,2
2026-09-03-ntpc-full-v1,54,10,04916e308c97aa8f4a2cb705a45282a6c4c40a94d61bf66611fdd7c2fc697473,新北市私立凱樂幼兒園,新北市,土城區,私立,[236]中央路三段189號2樓,(02)22686850,核定人數： 50,50,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,55,1,ad9a2e80a4c13a736c0012197f4ba19776cbb53a320efbd177efd18b289d1e48,新北市私立高登幼兒園,新北市,土城區,私立,[236]中央路3段279號1、2、3樓,(02)22691177,http://golden.topschool.com.tw,225,無,+ 檢視前期評鑑,2
2026-09-03-ntpc-full-v1,55,2,ad9a2e80a4c13a736c0012197f4ba19776cbb53a320efbd177efd18b289d1e48,新北市私立嘉府幼兒園,新北市,土城區,私立,[236]學府路1段155巷2號2樓、157號2樓,(02)82625512,核定人數： 130,130,有,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,55,3,ad9a2e80a4c13a736c0012197f4ba19776cbb53a320efbd177efd18b289d1e48,新北市私立愛妮爾國際幼兒園,新北市,土城區,私立,[236]中央路3段99號,(02)22689597,核定人數： 126,126,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,55,4,ad9a2e80a4c13a736c0012197f4ba19776cbb53a320efbd177efd18b289d1e48,新北市私立愛迪爾國際幼兒園,新北市,土城區,私立,[236]青福街235號,(02)22702738,核定人數： 345,345,無,,1
2026-09-03-ntpc-full-v1,55,5,ad9a2e80a4c13a736c0012197f4ba19776cbb53a320efbd177efd18b289d1e48,新北市私立有一天幼兒園,新北市,土城區,私立,[236]廣福街2號1-3樓,(02)82603126,核定人數： 181,181,無,,1
2026-09-03-ntpc-full-v1,55,6,ad9a2e80a4c13a736c0012197f4ba19776cbb53a320efbd177efd18b289d1e48,新北市清水高中非營利幼兒園(委託財團法人台北市中華基督教青年會辦理),新北市,土城區,非營利,[236]明德路1段72號,(02)22700266,新北市土城區明德路一段72號,90,無,尚未接受評鑑,0
2026-09-03-ntpc-full-v1,55,7,ad9a2e80a4c13a736c0012197f4ba19776cbb53a320efbd177efd18b289d1e48,新北市員和非營利幼兒園（委託社團法人新北市多元教育協會辦理）,新北市,土城區,非營利,[236]莊園街266號,(02)22607226,核定人數： 136,136,無,尚未接受評鑑,0
2026-09-03-ntpc-full-v1,55,8,ad9a2e80a4c13a736c0012197f4ba19776cbb53a320efbd177efd18b289d1e48,新北市明德非營利幼兒園（委託社團法人中華幼兒創造思考教育學會辦理）,新北市,土城區,非營利,[236]學士路153號,(02)82625022,新北市土城區學士路153號,106,無,尚未接受評鑑,0
2026-09-03-ntpc-full-v1,55,9,ad9a2e80a4c13a736c0012197f4ba19776cbb53a320efbd177efd18b289d1e48,新北市海工非營利幼兒園(委託社團法人新北市幼兒成長協會辦理),新北市,土城區,非營利,"[236]學府路一段241號1,2樓",(02)22730517,核定人數： 60,60,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,55,10,ad9a2e80a4c13a736c0012197f4ba19776cbb53a320efbd177efd18b289d1e48,新北市中正非營利幼兒園(委託財團法人三之三生命教育基金會辦理),新北市,土城區,非營利,[236]金城路二段247號1、2樓,(02)22707998,核定人數： 136,136,無,,1
2026-09-03-ntpc-full-v1,56,1,98fb73d712ffa795cfb08725ca14d2b950d7883047539f4a7872ea4c41d7a9ab,新北市立三峽國民中學附設幼兒園,新北市,三峽區,公立,[237]復興路238號,(02)26711043#300,http://163.20.129.5/class/index.php?groupname=w1212,76,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,56,2,98fb73d712ffa795cfb08725ca14d2b950d7883047539f4a7872ea4c41d7a9ab,新北市立安溪國民中學附設幼兒園,新北市,三峽區,公立,[237]大同路135號,(02)26717851#501,https://www.facebook.com/asjh.kid/?ref=bookmarks,166,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,56,3,98fb73d712ffa795cfb08725ca14d2b950d7883047539f4a7872ea4c41d7a9ab,新北市三峽區三峽國民小學附設幼兒園,新北市,三峽區,公立,[237]中山路16號,(02)26711018#850,http://tw.class.uschoolnet.com/class/?csid=css000000090390,180,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,56,4,98fb73d712ffa795cfb08725ca14d2b950d7883047539f4a7872ea4c41d7a9ab,新北市三峽區建安國民小學附設幼兒園,新北市,三峽區,公立,[237]建安路67號,(02)26726783#105,http://sheepclass.blogspot.com/,30,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,56,5,98fb73d712ffa795cfb08725ca14d2b950d7883047539f4a7872ea4c41d7a9ab,新北市三峽區民義國民小學附設幼兒園,新北市,三峽區,公立,[237]白雞路40號,(02)26711895#841,http://tw.class.uschoolnet.com/class/?csid=css000000181882,30,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,56,6,98fb73d712ffa795cfb08725ca14d2b950d7883047539f4a7872ea4c41d7a9ab,新北市三峽區五寮國民小學附設幼兒園,新北市,三峽區,公立,[237]69號,(02)26720298#30,https://www.facebook.com/pages/%E6%96%B0%E5%8C%97%E5%B8%82%E4%B8%89%E5%B3%BD%E4%BA%94%E5%AF%AE%E9%99,30,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,56,7,98fb73d712ffa795cfb08725ca14d2b950d7883047539f4a7872ea4c41d7a9ab,新北市立插角森林實驗小學附設幼兒園,新北市,三峽區,公立,[237]39號,(02)26720230#840,https://www.facebook.com/a860602,30,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,56,8,98fb73d712ffa795cfb08725ca14d2b950d7883047539f4a7872ea4c41d7a9ab,新北市三峽區介壽國民小學附設幼兒園,新北市,三峽區,公立,[237]大同路1號,(02)26712392#60,https://sites.google.com/view/jses-preschool/%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF,212,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,56,9,98fb73d712ffa795cfb08725ca14d2b950d7883047539f4a7872ea4c41d7a9ab,新北市三峽區大埔國民小學附設幼兒園,新北市,三峽區,公立,[237]大埔路130號,(02)26712523#140,https://www.facebook.com/profile.php?id=100057304786132,60,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,56,10,98fb73d712ffa795cfb08725ca14d2b950d7883047539f4a7872ea4c41d7a9ab,新北市立三峽幼兒園,新北市,三峽區,公立,[237]溪東路218巷1號2樓,(02)86762565,https://sanxiaedu.blogspot.com/,85,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,57,1,63f17a5608423dfaf5dec203ef061b0914782a53d0640c7a4bb66e4bb8f29173,新北市立三峽幼兒園中興分班,新北市,三峽區,公立,[237]介壽路二段136巷63號,(02)86763332#28,核定人數： 30,30,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,57,2,63f17a5608423dfaf5dec203ef061b0914782a53d0640c7a4bb66e4bb8f29173,新北市立三峽幼兒園龍埔分班,新北市,三峽區,公立,[237]三樹路214巷9號,(02)26733873,核定人數： 80,80,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,57,3,63f17a5608423dfaf5dec203ef061b0914782a53d0640c7a4bb66e4bb8f29173,新北市私立瑪莉亞蒙特梭利幼兒園,新北市,三峽區,私立,[237]大德路493號1樓(含夾層),(02)86726343,http://Maria.topschool.com.tw,60,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,57,4,63f17a5608423dfaf5dec203ef061b0914782a53d0640c7a4bb66e4bb8f29173,新北市私立溫特爾幼兒園,新北市,三峽區,私立,[237]三樹路336號1、2、3樓,(02)26718181,核定人數： 495,495,有,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,57,5,63f17a5608423dfaf5dec203ef061b0914782a53d0640c7a4bb66e4bb8f29173,新北市三峽區農會附設新北市私立幼兒園,新北市,三峽區,私立,[237]長泰街98巷5號2樓,(02)26711002#126,http://samhsia.topschool.com.tw/,89,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,57,6,63f17a5608423dfaf5dec203ef061b0914782a53d0640c7a4bb66e4bb8f29173,新北市私立聖母幼兒園,新北市,三峽區,私立,[237]中園街71-1號,(02)86713100,http://hmk.topschool.com.tw,60,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,57,7,63f17a5608423dfaf5dec203ef061b0914782a53d0640c7a4bb66e4bb8f29173,新北市私立文強幼兒園,新北市,三峽區,私立,[237]中山路257巷2號、4號1樓,(02)26718832,核定人數： 60,60,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,57,8,63f17a5608423dfaf5dec203ef061b0914782a53d0640c7a4bb66e4bb8f29173,新北市私立快樂靜思園幼兒園,新北市,三峽區,私立,[237]中華路15巷5號1樓(含夾層)、7號1樓(含夾層),(02)86717127,https://www.facebook.com/HappyJingSiyuankindergarten/,29,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,57,9,63f17a5608423dfaf5dec203ef061b0914782a53d0640c7a4bb66e4bb8f29173,新北市私立育全三峽幼兒園,新北市,三峽區,私立,[237]長泰街24號1樓、24之1號1樓、2樓、3樓,(02)26748181,核定人數： 346,346,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,57,10,63f17a5608423dfaf5dec203ef061b0914782a53d0640c7a4bb66e4bb8f29173,新北市私立小甜甜幼兒園,新北市,三峽區,私立,[237]中山路106巷17弄14號1、2樓,(02)86710663,http://kids-sweet.blogkids.net/,61,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,58,1,113b329f005899f3831d9541fe7c6548bed1bf60e34ad2a4d2a66092b1d23375,新北市私立山姆叔叔幼兒園,新北市,三峽區,私立,[237]學勤路125號1.2樓,(02)86712899#9,核定人數： 146,146,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,58,2,113b329f005899f3831d9541fe7c6548bed1bf60e34ad2a4d2a66092b1d23375,新北市私立佳兒幼兒園,新北市,三峽區,私立,[237]中正路1段108巷30號1-2樓,(02)26718964,新北市私立佳兒幼兒園臉書粉專,210,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,58,3,113b329f005899f3831d9541fe7c6548bed1bf60e34ad2a4d2a66092b1d23375,新北市私立金祥慈幼兒園,新北市,三峽區,私立,[237]和平街36巷7弄1號1.2樓,(02)26741273,核定人數： 57,57,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,58,4,113b329f005899f3831d9541fe7c6548bed1bf60e34ad2a4d2a66092b1d23375,新北市私立童話村幼兒園,新北市,三峽區,私立,[237]光明路100之6號2樓,(02)86725570,核定人數： 44,44,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,58,5,113b329f005899f3831d9541fe7c6548bed1bf60e34ad2a4d2a66092b1d23375,新北市私立佩思幼兒園,新北市,三峽區,私立,[237]中華路25號1樓,(02)26728882,核定人數： 29,29,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,58,6,113b329f005899f3831d9541fe7c6548bed1bf60e34ad2a4d2a66092b1d23375,新北市私立東北藝園幼兒園,新北市,三峽區,私立,[237]民族街28巷9弄12、16、20號各1樓,(02)26713321,https://www.facebook.com/treasure1989,93,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,58,7,113b329f005899f3831d9541fe7c6548bed1bf60e34ad2a4d2a66092b1d23375,新北市私立啟育藝術幼兒園,新北市,三峽區,私立,[237]民生街59號1、2、3樓及民生街27巷14、16、18、20、22號各1樓,(02)26719995,chiyu.topschool.com.tw,384,有,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,58,8,113b329f005899f3831d9541fe7c6548bed1bf60e34ad2a4d2a66092b1d23375,新北市私立恆育幼兒園,新北市,三峽區,私立,"[237]橫溪路99巷76,78,80號",(02)86763857,http://hungyu.pckids.com.tw/,75,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,58,9,113b329f005899f3831d9541fe7c6548bed1bf60e34ad2a4d2a66092b1d23375,新北市私立璦俐兒幼兒園,新北市,三峽區,私立,"[237]大同路1-5號1,2樓",(02)26742222,核定人數： 60,60,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,58,10,113b329f005899f3831d9541fe7c6548bed1bf60e34ad2a4d2a66092b1d23375,新北市私立東橙幼兒園,新北市,三峽區,私立,[237]大德路70號及72號1、2樓,(02)26731996,核定人數： 146,146,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,59,1,6da82db49d472b1307cedde71b763ebafdbbb70af4518d3739d6413232daee90,新北市私立北大幼兒園,新北市,三峽區,私立,[237]復興路177巷8號1樓、10號1、2樓,(02)26721286,核定人數： 60,60,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,59,2,6da82db49d472b1307cedde71b763ebafdbbb70af4518d3739d6413232daee90,新北市私立娃娃國幼兒園,新北市,三峽區,私立,[237]大義路239號,(02)86719717,核定人數： 45,45,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,59,3,6da82db49d472b1307cedde71b763ebafdbbb70af4518d3739d6413232daee90,新北市私立童妍幼兒園,新北市,三峽區,私立,[237]大學路151號1樓,(02)86710636,核定人數： 90,90,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,59,4,6da82db49d472b1307cedde71b763ebafdbbb70af4518d3739d6413232daee90,財團法人享翔葉克膜教育基金會附設新北市私立翔耀幼兒園,新北市,三峽區,私立,[237]大德路302號1樓,(02)26730873,核定人數： 66,66,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,59,5,6da82db49d472b1307cedde71b763ebafdbbb70af4518d3739d6413232daee90,清福長照社團法人附設新北市私立清福幼兒園,新北市,三峽區,私立,[237]介壽路1段261號1樓,(02)86726006,核定人數： 30,30,無,,1
2026-09-03-ntpc-full-v1,59,6,6da82db49d472b1307cedde71b763ebafdbbb70af4518d3739d6413232daee90,新北市私立佳宜幼兒園,新北市,三峽區,私立,[237]介壽路1段183號1、2樓,(02)26713610,核定人數： 210,210,無,,1
2026-09-03-ntpc-full-v1,59,7,6da82db49d472b1307cedde71b763ebafdbbb70af4518d3739d6413232daee90,新北市佳家非營利幼兒園(委託財團法人享翔葉克膜教育基金會辦理),新北市,三峽區,非營利,[237]國北街2號1樓,(02)26730573,https://www.facebook.com/share/19GcdUSK1i/?mibextid=wwXIfr,90,無,尚未接受評鑑,0
2026-09-03-ntpc-full-v1,59,8,6da82db49d472b1307cedde71b763ebafdbbb70af4518d3739d6413232daee90,新北市龍埔成長非營利幼兒園(委託財團法人成長文教基金會辦理),新北市,三峽區,非營利,[237]大學路6號,(02)86719390,核定人數： 90,90,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,59,9,6da82db49d472b1307cedde71b763ebafdbbb70af4518d3739d6413232daee90,新北市安溪非營利幼兒園(委託社團法人桃園市教保服務人員協會辦理),新北市,三峽區,非營利,[237]中華路42號,(02)26718607,核定人數： 136,136,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,59,10,6da82db49d472b1307cedde71b763ebafdbbb70af4518d3739d6413232daee90,新北市漢翔非營利幼兒園(委託財團法人三之三生命教育基金會辦理),新北市,三峽區,非營利,[237]大學路218號1至3樓,(02)26729891,核定人數： 76,76,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,60,1,6242fc51593b752470482ff583590191834cdaa92218d4a846e561e62b0a7f6b,新北市北大非營利幼兒園(委託明新學校財團法人明新科技大學辦理),新北市,三峽區,非營利,[237]國光街100號A棟1樓至2樓,(02)26747373,核定人數： 182,182,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,60,2,6242fc51593b752470482ff583590191834cdaa92218d4a846e561e62b0a7f6b,新北市中園非營利幼兒園(委託財團法人成長文教基金會辦理),新北市,三峽區,非營利,[237]弘園街22號,(02)86720070,https://sites.google.com/view/20190801zhongyuan/,136,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,60,3,6242fc51593b752470482ff583590191834cdaa92218d4a846e561e62b0a7f6b,國家教育研究院員工子女非營利幼兒園(委託財團法人彭婉如文教基金會辦理),新北市,三峽區,非營利,[237]三樹路2號1樓,(02)26725016,核定人數： 75,75,無,,1
2026-09-03-ntpc-full-v1,60,4,6242fc51593b752470482ff583590191834cdaa92218d4a846e561e62b0a7f6b,新北市樹林區山佳國民小學附設幼兒園,新北市,樹林區,公立,[238]中山路三段5號,(02)26806673#866,https://blog.xuite.net/rainbow104/blog,136,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,60,5,6242fc51593b752470482ff583590191834cdaa92218d4a846e561e62b0a7f6b,新北市樹林區育德國民小學附設幼兒園,新北市,樹林區,公立,[238]佳園路一段34號,(02)26805557#140,http://163.20.84.7/,60,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,60,6,6242fc51593b752470482ff583590191834cdaa92218d4a846e561e62b0a7f6b,新北市樹林區武林國民小學附設幼兒園,新北市,樹林區,公立,[238]保安街二段151號,(02)26871152,http://web.wles.ntpc.edu.tw/school/kidergaden/,166,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,60,7,6242fc51593b752470482ff583590191834cdaa92218d4a846e561e62b0a7f6b,新北市樹林區文林國民小學附設幼兒園,新北市,樹林區,公立,[238]千歲街59號,(02)26812625#880,https://sites.google.com/view/wenlinfuyou,182,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,60,8,6242fc51593b752470482ff583590191834cdaa92218d4a846e561e62b0a7f6b,新北市樹林區樹林國民小學附設幼兒園,新北市,樹林區,公立,[238]育英街176號,(02)26812014#123,http://shulinkindergarten.blogspot.com/,120,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,60,9,6242fc51593b752470482ff583590191834cdaa92218d4a846e561e62b0a7f6b,新北市樹林區大同國民小學附設幼兒園,新北市,樹林區,公立,[238]大同街43號,(02)86865486#616,http://www.ttps.ntpc.edu.tw/,212,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,60,10,6242fc51593b752470482ff583590191834cdaa92218d4a846e561e62b0a7f6b,新北市樹林區彭福國民小學附設幼兒園,新北市,樹林區,公立,[238]忠孝街30號,(02)86866589#106,https://sites.google.com/m90.pfps.ntpc.edu.tw/kindergarten//,226,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,61,1,00de0aae8e1d2c20256472d36f8b1afcf3d4cadb223bf540ba873cc57780cd90,新北市樹林區三多國民小學附設幼兒園,新北市,樹林區,公立,[238]三福街52號,(02)26880698#160,https://www.sdes.ntpc.edu.tw/modules/tad_web/index.php?WebID=95,182,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,61,2,00de0aae8e1d2c20256472d36f8b1afcf3d4cadb223bf540ba873cc57780cd90,新北市立樹林幼兒園,新北市,樹林區,公立,[238]文化街15號,(02)26838354,http://daycare.ntpc.edu.tw/web/shulin/,90,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,61,3,00de0aae8e1d2c20256472d36f8b1afcf3d4cadb223bf540ba873cc57780cd90,新北市立樹林幼兒園山佳分班,新北市,樹林區,公立,[238]中山路三段40號,(02)26805142,http://www.daycare-shulin.ntpc.gov.tw/web/Home?command=display&page=flash,50,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,61,4,00de0aae8e1d2c20256472d36f8b1afcf3d4cadb223bf540ba873cc57780cd90,新北市立樹林幼兒園彭厝分班,新北市,樹林區,公立,[238]太平路56巷43號,(02)86843370,http://www.daycare-shulin.ntpc.gov.tw/web/Home?command=display&page=flash,47,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,61,5,00de0aae8e1d2c20256472d36f8b1afcf3d4cadb223bf540ba873cc57780cd90,新北市立樹林幼兒園圳安分班,新北市,樹林區,公立,[238]俊英街98之1號,(02)26837375,http://www.daycare-shulin.ntpc.gov.tw/web/Home?command=display&page=flash,30,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,61,6,00de0aae8e1d2c20256472d36f8b1afcf3d4cadb223bf540ba873cc57780cd90,新北市立柑園國民中學附設幼兒園,新北市,樹林區,公立,[238]柑園街2段125號,(02)26801958#101,http://www.gyjh.ntpc.edu.tw/default.asp,60,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,61,7,00de0aae8e1d2c20256472d36f8b1afcf3d4cadb223bf540ba873cc57780cd90,新北市樹林區育林國民小學附設幼兒園,新北市,樹林區,公立,[238]復興路395號,(02)26832112#602,核定人數： 60,60,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,61,8,00de0aae8e1d2c20256472d36f8b1afcf3d4cadb223bf540ba873cc57780cd90,新北市私立建丞幼兒園,新北市,樹林區,私立,[238]三寶街6號1~2樓、8號1~2樓,(02)26888993,http://jc.blogkids.net/,110,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,61,9,00de0aae8e1d2c20256472d36f8b1afcf3d4cadb223bf540ba873cc57780cd90,新北市私立文林幼兒園,新北市,樹林區,私立,[238]千歲街46巷12、14號1樓,(02)26811737,核定人數： 60,60,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,61,10,00de0aae8e1d2c20256472d36f8b1afcf3d4cadb223bf540ba873cc57780cd90,新北市私立澄品幼兒園,新北市,樹林區,私立,[238]仁愛街12巷4、6號1~2樓,(02)86857862,核定人數： 80,80,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,62,1,e25833a499880476cdf7368c2043ed5781c78805614c1463afaaad1f6c07b309,財團法人新北市私立張方大慈善事業基金會附設新北市私立士箱幼兒園,新北市,樹林區,私立,[238]啟智街106號1-2樓,(02)26812812#11,核定人數： 180,180,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,62,2,e25833a499880476cdf7368c2043ed5781c78805614c1463afaaad1f6c07b309,新北市私立冠軍幼兒園,新北市,樹林區,私立,[238]忠愛街15號1樓,(02)26890676,核定人數： 85,85,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,62,3,e25833a499880476cdf7368c2043ed5781c78805614c1463afaaad1f6c07b309,新北市私立劍聲樹林幼兒園,新北市,樹林區,私立,[238]三福街47巷16、18、20、22號1樓,(02)26881538,http://www.jskid.com.tw,90,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,62,4,e25833a499880476cdf7368c2043ed5781c78805614c1463afaaad1f6c07b309,新北市私立博智幼兒園,新北市,樹林區,私立,[238]鎮前街367巷5號、5-1號、5-2號,(02)86856059,bor3675@gmail.com,30,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,62,5,e25833a499880476cdf7368c2043ed5781c78805614c1463afaaad1f6c07b309,新北市私立育安幼兒園,新北市,樹林區,私立,[238]中華路12巷11號,(02)86843058,核定人數： 60,60,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,62,6,e25833a499880476cdf7368c2043ed5781c78805614c1463afaaad1f6c07b309,新北市私立樹林育林幼兒園,新北市,樹林區,私立,[238]文化街28號1、2樓,(02)26751695,核定人數： 105,105,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,62,7,e25833a499880476cdf7368c2043ed5781c78805614c1463afaaad1f6c07b309,新北市私立柏克萊幼兒園,新北市,樹林區,私立,[238]東陽街59號1樓,(02)86850078,核定人數： 150,150,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,62,8,e25833a499880476cdf7368c2043ed5781c78805614c1463afaaad1f6c07b309,新北市私立迴龍幼兒園,新北市,樹林區,私立,[238]三俊街35號1樓,(02)26891721,核定人數： 60,60,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,62,9,e25833a499880476cdf7368c2043ed5781c78805614c1463afaaad1f6c07b309,新北市私立喬中幼兒園,新北市,樹林區,私立,[238]復興路198號2樓,(02)26752955,核定人數： 116,116,有,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,62,10,e25833a499880476cdf7368c2043ed5781c78805614c1463afaaad1f6c07b309,新北市私立名欣幼兒園,新北市,樹林區,私立,[238]俊英街238之6號1樓,(02)26841206,核定人數： 199,199,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,63,1,bf66407d6b037c3f0ea51d8d8db50d9a4d3d59ddc0a8631d0e509f8efa3a738f,新北市私立艾維恩幼兒園,新北市,樹林區,私立,[238]大成路373號1、2、3樓,(02)26683135,核定人數： 42,42,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,63,2,bf66407d6b037c3f0ea51d8d8db50d9a4d3d59ddc0a8631d0e509f8efa3a738f,新北市私立育安園幼兒園,新北市,樹林區,私立,[238]中華路12巷13號1樓,(02)86842598,核定人數： 160,160,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,63,3,bf66407d6b037c3f0ea51d8d8db50d9a4d3d59ddc0a8631d0e509f8efa3a738f,新北市私立育全保安幼兒園,新北市,樹林區,私立,"[238]保安街一段345號1,2,3樓",(02)26878181,http://ycks07.topschool.com.tw,456,有,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,63,4,bf66407d6b037c3f0ea51d8d8db50d9a4d3d59ddc0a8631d0e509f8efa3a738f,新北市私立雅立福幼兒園,新北市,樹林區,私立,"[238]三福街85巷2-1號,2-2號1樓",(02)26885123,核定人數： 57,57,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,63,5,bf66407d6b037c3f0ea51d8d8db50d9a4d3d59ddc0a8631d0e509f8efa3a738f,新北市私立企鵝家族幼兒園,新北市,樹林區,私立,"[238]文化街22,24號1,2,3樓",(02)26853115,https://penguin168.com/,59,無,+ 檢視前期評鑑,1
2026-09-03-ntpc-full-v1,63,6,bf66407d6b037c3f0ea51d8d8db50d9a4d3d59ddc0a8631d0e509f8efa3a738f,財團法人新北市樹林基督長老教會附設新北市私立牧人幼兒園,新北市,樹林區,私立,[238]中山路一段2號1、2、3樓,(02)26830838,http://www.muzen.org.tw/,150,無,+ 檢視前期評鑑,1
